AUTH: 2025/06/17 11:02:57 logger.go:35: UserID: 6 | Username: AdministradorSimclec | Action: LOGIN
AUTH: 2025/06/17 13:44:17 logger.go:35: UserID: 15 | Username: maria_lopez90 | Action: LOGOUT
AUTH: 2025/06/17 13:44:33 logger.go:35: UserID: 14 | Username: mariana.lopez | Action: LOGIN
AUTH: 2025/06/17 13:49:16 logger.go:35: UserID: 14 | Username: mariana.lopez | Action: TOKEN_RENEWED (pendiente de promoción)
AUTH: 2025/06/17 13:49:16 logger.go:35: UserID: 14 | Username: mariana.lopez | Action: LOGOUT
AUTH: 2025/06/17 13:49:43 logger.go:35: UserID: 6 | Username: AdministradorSimclec | Action: LOGIN
AUTH: 2025/06/17 13:49:51 logger.go:35: UserID: 6 | Username: AdministradorSimclec | Action: LOGOUT
AUTH: 2025/06/17 13:50:12 logger.go:35: UserID: 6 | Username: AdministradorSimclec | Action: LOGIN
AUTH: 2025/06/17 13:50:41 logger.go:35: UserID: 6 | Username: AdministradorSimclec | Action: LOGOUT
AUTH: 2025/06/17 13:50:49 logger.go:35: UserID: 37 | Username: directivo | Action: LOGIN
AUTH: 2025/06/17 13:55:38 logger.go:35: UserID: 37 | Username: directivo | Action: TOKEN_RENEWED (pendiente de promoción)
AUTH: 2025/06/17 13:55:38 logger.go:35: UserID: 37 | Username: directivo | Action: TOKEN_RENEWED (pendiente de promoción)
AUTH: 2025/06/17 13:55:38 logger.go:35: UserID: 37 | Username: directivo | Action: TOKEN_RENEWED (pendiente de promoción)
AUTH: 2025/06/17 13:55:38 logger.go:35: UserID: 37 | Username: directivo | Action: TOKEN_RENEWED (pendiente de promoción)
AUTH: 2025/06/17 13:56:02 logger.go:35: UserID: 37 | Username: directivo | Action: TOKEN_PROMOTED
AUTH: 2025/06/17 13:56:28 logger.go:35: UserID: 0 | Username:  | Action: INVALID_TOKEN
AUTH: 2025/06/17 13:56:28 logger.go:35: UserID: 0 | Username:  | Action: INVALID_TOKEN
AUTH: 2025/06/17 13:56:28 logger.go:35: UserID: 0 | Username:  | Action: INVALID_TOKEN
AUTH: 2025/06/17 13:56:28 logger.go:35: UserID: 0 | Username:  | Action: INVALID_TOKEN
AUTH: 2025/06/17 13:58:14 logger.go:35: UserID: 37 | Username: directivo | Action: LOGIN
AUTH: 2025/06/17 14:00:41 logger.go:35: UserID: 14 | Username: mariana.lopez | Action: LOGIN
AUTH: 2025/06/17 14:00:46 logger.go:35: UserID: 14 | Username: mariana.lopez | Action: LOGOUT
AUTH: 2025/06/17 14:00:54 logger.go:35: UserID: 37 | Username: directivo | Action: LOGIN
AUTH: 2025/06/17 14:07:00 logger.go:35: UserID: 37 | Username: SYSTEM | Action: SESSION_EXPIRED
AUTH: 2025/06/17 14:16:12 logger.go:35: UserID: 6 | Username: AdministradorSimclec | Action: LOGIN
AUTH: 2025/06/17 14:22:00 logger.go:35: UserID: 6 | Username: SYSTEM | Action: SESSION_EXPIRED
AUTH: 2025/06/17 15:43:17 logger.go:35: UserID: 0 | Username:  | Action: INVALID_TOKEN
AUTH: 2025/06/17 16:51:59 logger.go:35: UserID: 6 | Username: AdministradorSimclec | Action: LOGIN
AUTH: 2025/06/17 16:52:24 logger.go:35: UserID: 6 | Username: AdministradorSimclec | Action: LOGOUT
AUTH: 2025/06/17 16:52:44 logger.go:35: UserID: 37 | Username: directivo | Action: LOGIN
AUTH: 2025/06/17 17:00:01 logger.go:35: UserID: 37 | Username: SYSTEM | Action: SESSION_EXPIRED
AUTH: 2025/06/17 17:00:38 logger.go:35: UserID: 0 | Username:  | Action: INVALID_TOKEN
AUTH: 2025/06/17 17:00:51 logger.go:35: UserID: 37 | Username: directivo | Action: LOGIN
AUTH: 2025/06/17 17:00:55 logger.go:35: UserID: 37 | Username: directivo | Action: LOGOUT
AUTH: 2025/06/17 17:01:07 logger.go:35: UserID: 37 | Username: directivo | Action: LOGIN
AUTH: 2025/06/17 17:07:01 logger.go:35: UserID: 37 | Username: SYSTEM | Action: SESSION_EXPIRED
AUTH: 2025/06/17 17:17:33 logger.go:35: UserID: 0 | Username:  | Action: INVALID_TOKEN
AUTH: 2025/06/17 17:17:49 logger.go:35: UserID: 37 | Username: directivo | Action: LOGIN
AUTH: 2025/06/17 17:18:30 logger.go:35: UserID: 37 | Username: directivo | Action: LOGOUT
AUTH: 2025/06/17 21:03:55 logger.go:35: UserID: 14 | Username: mariana.lopez | Action: LOGIN
AUTH: 2025/06/17 21:04:06 logger.go:35: UserID: 14 | Username: mariana.lopez | Action: LOGOUT
AUTH: 2025/06/17 21:04:15 logger.go:35: UserID: 6 | Username: AdministradorSimclec | Action: LOGIN
AUTH: 2025/06/17 21:11:57 logger.go:35: UserID: 6 | Username: SYSTEM | Action: SESSION_EXPIRED
AUTH: 2025/06/17 21:37:51 logger.go:35: UserID: 6 | Username: AdministradorSimclec | Action: LOGIN
AUTH: 2025/06/17 21:40:44 logger.go:35: UserID: 6 | Username: AdministradorSimclec | Action: LOGOUT
AUTH: 2025/06/17 21:40:52 logger.go:35: UserID: 37 | Username: directivo | Action: LOGIN
AUTH: 2025/06/17 21:41:19 logger.go:35: UserID: 37 | Username: directivo | Action: LOGOUT
AUTH: 2025/06/17 21:46:15 logger.go:35: UserID: 0 | Username:  | Action: INVALID_TOKEN
AUTH: 2025/06/17 21:46:18 logger.go:35: UserID: 0 | Username:  | Action: INVALID_TOKEN
AUTH: 2025/06/17 21:46:50 logger.go:35: UserID: 6 | Username: AdministradorSimclec | Action: LOGIN
AUTH: 2025/06/17 21:52:57 logger.go:35: UserID: 6 | Username: SYSTEM | Action: SESSION_EXPIRED
